# JMH version: 1.37
# VM version: JDK 21.0.5, OpenJDK 64-Bit Server VM, 21.0.5+11-LTS
# VM invoker: /home/rafael/.sdkman/candidates/java/21.0.5-amzn/bin/java
# VM options: <none>
# Blackhole mode: compiler (auto-detected, use -Djmh.blackhole.autoDetect=false to disable)
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: org.sample.ECDSABenchmark.benchmarkKeyGeneration

# Run progress: 0.00% complete, ETA 02:05:00
# Fork: 1 of 5
# Warmup Iteration   1: ≈ 10⁻⁵ ops/ns
# Warmup Iteration   2: ≈ 10⁻⁵ ops/ns
# Warmup Iteration   3: ≈ 10⁻⁵ ops/ns
# Warmup Iteration   4: ≈ 10⁻⁵ ops/ns
# Warmup Iteration   5: ≈ 10⁻⁵ ops/ns
# Fork: 1 of 5
Iteration   1: 333549.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 2 of 5
Iteration   1: 337873.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 3 of 5
Iteration   1: 377187.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 4 of 5
Iteration   1: 374915.000 ns/op

# Run progress: 100.00% complete, ETA 00:00:00
# Fork: 5 of 5
Iteration   1: 338827.000 ns/op


Result "org.sample.ECDSABenchmark.measureMemoryUsage":
  N = 5
  mean = 352470.200 ±(99.9%) 83300.301 ns/op

  Histogram, ns/op:
    [330000.000, 335000.000) = 1 
    [335000.000, 340000.000) = 2 
    [340000.000, 345000.000) = 0 
    [345000.000, 350000.000) = 0 
    [350000.000, 355000.000) = 0 
    [355000.000, 360000.000) = 0 
    [360000.000, 365000.000) = 0 
    [365000.000, 370000.000) = 0 
    [370000.000, 375000.000) = 1 

  Percentiles, ns/op:
      p(0.0000) = 333549.000 ns/op
     p(50.0000) = 338827.000 ns/op
     p(90.0000) = 377187.000 ns/op
     p(95.0000) = 377187.000 ns/op
     p(99.0000) = 377187.000 ns/op
     p(99.9000) = 377187.000 ns/op
     p(99.9900) = 377187.000 ns/op
     p(99.9990) = 377187.000 ns/op
     p(99.9999) = 377187.000 ns/op
    p(100.0000) = 377187.000 ns/op


# Run complete. Total time: 02:05:24

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

NOTE: Current JVM experimentally supports Compiler Blackholes, and they are in use. Please exercise
extra caution when trusting the results, look into the generated code to check the benchmark still
works, and factor in a small probability of new VM bugs. Additionally, while comparisons between
different JVMs are already problematic, the performance difference caused by different Blackhole
modes can be very significant. Please make sure you use the consistent Blackhole mode for comparisons.

Benchmark                                        Mode     Cnt        Score         Error   Units
ECDSABenchmark.benchmarkKeyGeneration           thrpt      25       ≈ 10⁻⁵                ops/ns
ECDSABenchmark.benchmarkSigning                 thrpt      25       ≈ 10⁻⁶                ops/ns
ECDSABenchmark.benchmarkVerification            thrpt      25       ≈ 10⁻⁶                ops/ns
ECDSABenchmark.measureCpuUsage                  thrpt      25       ≈ 10⁻³                ops/ns
ECDSABenchmark.measureMemoryUsage               thrpt      25       ≈ 10⁻³                ops/ns
ECDSABenchmark.benchmarkKeyGeneration            avgt      25    60841.443 ±     787.460   ns/op
ECDSABenchmark.benchmarkSigning                  avgt      25   257536.795 ±    9763.690   ns/op
ECDSABenchmark.benchmarkVerification             avgt      25   430824.939 ±    4657.500   ns/op
ECDSABenchmark.measureCpuUsage                   avgt      25     1845.129 ±      31.142   ns/op
ECDSABenchmark.measureMemoryUsage                avgt      25     1967.097 ±      28.771   ns/op
ECDSABenchmark.benchmarkKeyGeneration          sample  685919    56525.603 ±     130.411   ns/op
ECDSABenchmark.benchmarkKeyGeneration:p0.00    sample            49088.000                 ns/op
ECDSABenchmark.benchmarkKeyGeneration:p0.50    sample            53760.000                 ns/op
ECDSABenchmark.benchmarkKeyGeneration:p0.90    sample            58368.000                 ns/op
ECDSABenchmark.benchmarkKeyGeneration:p0.95    sample            65664.000                 ns/op
ECDSABenchmark.benchmarkKeyGeneration:p0.99    sample           103936.000                 ns/op
ECDSABenchmark.benchmarkKeyGeneration:p0.999   sample           221460.480                 ns/op
ECDSABenchmark.benchmarkKeyGeneration:p0.9999  sample          1564672.000                 ns/op
ECDSABenchmark.benchmarkKeyGeneration:p1.00    sample          6864896.000                 ns/op
ECDSABenchmark.benchmarkSigning                sample  447108   250222.542 ±     502.488   ns/op
ECDSABenchmark.benchmarkSigning:p0.00          sample           216064.000                 ns/op
ECDSABenchmark.benchmarkSigning:p0.50          sample           233472.000                 ns/op
ECDSABenchmark.benchmarkSigning:p0.90          sample           266240.000                 ns/op
ECDSABenchmark.benchmarkSigning:p0.95          sample           300032.000                 ns/op
ECDSABenchmark.benchmarkSigning:p0.99          sample           442880.000                 ns/op
ECDSABenchmark.benchmarkSigning:p0.999         sample          1818624.000                 ns/op
ECDSABenchmark.benchmarkSigning:p0.9999        sample          2085456.077                 ns/op
ECDSABenchmark.benchmarkSigning:p1.00          sample          3739648.000                 ns/op
ECDSABenchmark.benchmarkVerification           sample  337173   428878.523 ±     889.748   ns/op
ECDSABenchmark.benchmarkVerification:p0.00     sample           345600.000                 ns/op
ECDSABenchmark.benchmarkVerification:p0.50     sample           397824.000                 ns/op
ECDSABenchmark.benchmarkVerification:p0.90     sample           479232.000                 ns/op
ECDSABenchmark.benchmarkVerification:p0.95     sample           544768.000                 ns/op
ECDSABenchmark.benchmarkVerification:p0.99     sample           880906.240                 ns/op
ECDSABenchmark.benchmarkVerification:p0.999    sample          2133303.296                 ns/op
ECDSABenchmark.benchmarkVerification:p0.9999   sample          2421893.530                 ns/op
ECDSABenchmark.benchmarkVerification:p1.00     sample          7512064.000                 ns/op
ECDSABenchmark.measureCpuUsage                 sample  813891     1814.381 ±       7.718   ns/op
ECDSABenchmark.measureCpuUsage:p0.00           sample              600.000                 ns/op
ECDSABenchmark.measureCpuUsage:p0.50           sample             1304.000                 ns/op
ECDSABenchmark.measureCpuUsage:p0.90           sample             2900.000                 ns/op
ECDSABenchmark.measureCpuUsage:p0.95           sample             3952.000                 ns/op
ECDSABenchmark.measureCpuUsage:p0.99           sample             7152.000                 ns/op
ECDSABenchmark.measureCpuUsage:p0.999          sample            23171.456                 ns/op
ECDSABenchmark.measureCpuUsage:p0.9999         sample            81920.000                 ns/op
ECDSABenchmark.measureCpuUsage:p1.00           sample           251904.000                 ns/op
ECDSABenchmark.measureMemoryUsage              sample  816320     1981.456 ±      14.868   ns/op
ECDSABenchmark.measureMemoryUsage:p0.00        sample              628.000                 ns/op
ECDSABenchmark.measureMemoryUsage:p0.50        sample             1308.000                 ns/op
ECDSABenchmark.measureMemoryUsage:p0.90        sample             3316.000                 ns/op
ECDSABenchmark.measureMemoryUsage:p0.95        sample             4672.000                 ns/op
ECDSABenchmark.measureMemoryUsage:p0.99        sample             9280.000                 ns/op
ECDSABenchmark.measureMemoryUsage:p0.999       sample            29397.728                 ns/op
ECDSABenchmark.measureMemoryUsage:p0.9999      sample            92429.274                 ns/op
ECDSABenchmark.measureMemoryUsage:p1.00        sample          1660928.000                 ns/op
ECDSABenchmark.benchmarkKeyGeneration              ss       5  1309107.000 ±  865192.043   ns/op
ECDSABenchmark.benchmarkSigning                    ss       5  1259219.400 ±  223203.910   ns/op
ECDSABenchmark.benchmarkVerification               ss       5  4176939.400 ± 4011284.918   ns/op
ECDSABenchmark.measureCpuUsage                     ss       5   573344.800 ±  456160.602   ns/op
ECDSABenchmark.measureMemoryUsage                  ss       5   352470.200 ±   83300.301   ns/op
